Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
Penetration Tester,,Extracted,https://rooster.jobs/jobs/900016,Not Specified / Equivalent Experience,"['Hydra', 'Agile', 'Linux', 'Bash', 'Security', 'Burp Suite', 'Wireshark', 'Documentation', 'Metasploit', 'Social Engineering']"
Penetration Tester,,Extracted,https://rooster.jobs/jobs/900017,Bachelor in Computer Engineering,"['BloodHound', 'Kali Linux', 'Networking', 'Linux', 'Python', 'John the Ripper', 'Bash', 'Reporting', 'Agile', 'Metasploit', 'Documentation']"
Penetration Tester,,Extracted,https://rooster.jobs/jobs/900018,Master in Information Technology,"['Burp Suite', 'Kali Linux', 'SQLMap', 'Social Engineering', 'Python', 'Metasploit', 'BloodHound', 'Reporting', 'Bash', 'Networking']"
Penetration Tester,,Extracted,https://rooster.jobs/jobs/900019,Bachelor in Computer Engineering,"['OWASP', 'Python', 'Documentation', 'John the Ripper', 'Bash', 'Cobalt Strike', 'Networking']"
Penetration Tester,,Extracted,https://rooster.jobs/jobs/900020,Degree in Software Engineering,"['Python', 'Cobalt Strike', 'Agile', 'Reporting', 'SQLMap', 'Documentation', 'CVE', 'Nmap', 'Networking', 'Nessus', 'OWASP']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900021,Degree in Information Systems,"['CSPM', 'CI/CD', 'Docker', 'Terraform', 'Git', 'HashiCorp Vault', 'Agile', 'Cloudtrail', 'IAM']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900022,Bachelor in Computer Science,"['Docker', 'Compliance', 'Cloudtrail', 'Prisma Cloud', 'Security', 'IAM', 'CI/CD']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900023,Bachelor in Electronics Engineering,"['CI/CD', 'AWS GuardDuty', 'Networking', 'Docker', 'Git', 'Agile', 'Terraform', 'Tenable']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900024,Not Specified / Equivalent Experience,"['Git', 'Python', 'Terraform', 'Wiz', 'CrowdStrike', 'Kubernetes', 'Cloudtrail', 'CSPM', 'Agile', 'CI/CD']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900025,Degree in Electrical Engineering,"['Kubernetes', 'Wiz', 'Security', 'HashiCorp Vault', 'Python', 'Docker', 'Git', 'Networking', 'CSPM', 'CrowdStrike', 'Tenable']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900026,Not Specified / Equivalent Experience,"['Terraform', 'Agile', 'HashiCorp Vault', 'CI/CD', 'CrowdStrike', 'Git', 'Linux', 'SIEM']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900027,Master in Computer Science,"['Tenable', 'HashiCorp Vault', 'Azure Defender', 'Git', 'Wiz', 'Falco', 'Linux', 'Agile']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900028,Master in Computer Science,"['Agile', 'Git', 'Terraform', 'HashiCorp Vault', 'Cloudtrail', 'Kubernetes', 'Falco', 'Linux', 'Security', 'CrowdStrike', 'Wiz']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900029,Master in Data Science,"['Linux', 'CI/CD', 'Tenable', 'Networking', 'Docker', 'CrowdStrike', 'Azure Defender']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900030,Master in Data Science,"['HashiCorp Vault', 'CSPM', 'Networking', 'SIEM', 'CrowdStrike', 'Cloudtrail', 'Agile', 'Wiz']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900031,Master in Data Science,"['Networking', 'IAM', 'Security', 'Cloudtrail', 'SIEM', 'Prisma Cloud', 'Wiz', 'Compliance', 'Falco', 'CI/CD']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900032,Degree in Electrical Engineering,"['Cloudtrail', 'Falco', 'Networking', 'Security', 'IAM', 'CrowdStrike', 'Git', 'Prisma Cloud', 'Linux']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900033,Bachelor in Computer Science,"['Linux', 'Terraform', 'Compliance', 'Prisma Cloud', 'Wiz', 'Azure Defender', 'Kubernetes']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900034,Degree in Software Engineering,"['CrowdStrike', 'SIEM', 'Terraform', 'Git', 'CI/CD', 'Security', 'Falco']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900035,Bachelor in Mathematics,"['Azure Defender', 'Docker', 'Tenable', 'AWS GuardDuty', 'CI/CD', 'HashiCorp Vault', 'Linux', 'Agile', 'Security', 'CSPM']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900036,Bachelor in Electronics Engineering,"['Agile', 'Cloudtrail', 'Linux', 'Git', 'Falco', 'Azure Defender', 'Wiz', 'Compliance']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900037,Bachelor in Information Technology,"['Tenable', 'CSPM', 'Networking', 'Git', 'Wiz', 'Cloudtrail', 'IAM', 'Security', 'Terraform']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900038,Bachelor in Engineering,"['CrowdStrike', 'Linux', 'HashiCorp Vault', 'Cloudtrail', 'Compliance', 'Networking', 'CSPM', 'Docker']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900039,Bachelor in Electronics Engineering,"['Azure Defender', 'Terraform', 'HashiCorp Vault', 'Networking', 'Security', 'SIEM', 'Falco', 'Python', 'Prisma Cloud']"
Cloud Security Engineer,,Extracted,https://rooster.jobs/jobs/900040,Not Specified / Equivalent Experience,"['Kubernetes', 'Python', 'IAM', 'SIEM', 'Cloudtrail', 'AWS GuardDuty', 'Networking', 'Prisma Cloud']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900041,Not Specified / Equivalent Experience,"['MISRA', 'Unit Testing', 'FreeRTOS', 'C', 'Real-Time Systems', 'LIN', 'C++', 'Debugging', 'AUTOSAR', 'Keil MDK', 'Bare Metal Programming']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900042,Bachelor in Computer Engineering,"['Python', 'Bare Metal Programming', 'JTAG', 'Real-Time Systems', 'Agile', 'Unit Testing', 'CAN Bus', 'Debugging', 'ARM Cortex', 'I2C', 'Hardware', 'UART']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900043,Bachelor in Computer Engineering,"['Python', 'Bare Metal Programming', 'Hardware', 'Unit Testing', 'JTAG', 'FreeRTOS']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900044,Degree in Electrical Engineering,"['Real-Time Systems', 'Debugging', 'Hardware', 'SPI', 'Linux', 'LIN']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900045,Bachelor in Electronics Engineering,"['Bare Metal Programming', 'AUTOSAR', 'LIN', 'Python', 'FreeRTOS', 'Hardware']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900046,Master in Data Science,"['C', 'Debugging', 'SPI', 'Bare Metal Programming', 'Keil MDK', 'Python', 'Git', 'Hardware', 'ARM Cortex', 'Real-Time Systems', 'Zephyr']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900047,Bachelor in Electronics Engineering,"['JTAG', 'Real-Time Systems', 'Unit Testing', 'Assembly', 'Debugging', 'Hardware', 'C++', 'Git', 'Keil MDK', 'SPI']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900048,Bachelor in Computer Engineering,"['Debugging', 'C++', 'C', 'Python', 'MISRA', 'Zephyr', 'Git', 'Real-Time Systems']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900049,Degree in Electrical Engineering,"['Python', 'Unit Testing', 'Assembly', 'ARM Cortex', 'Hardware', 'LIN']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900050,Not Specified / Equivalent Experience,"['Linux', 'JTAG', 'Bare Metal Programming', 'Zephyr', 'Real-Time Systems', 'Assembly', 'C++', 'Git', 'Unit Testing']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900051,Master in Data Science,"['ARM Cortex', 'Zephyr', 'Git', 'Real-Time Systems', 'Python', 'AUTOSAR', 'Agile', 'Bare Metal Programming', 'C', 'Debugging']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900052,Bachelor in Computer Engineering,"['JTAG', 'C', 'Unit Testing', 'Bare Metal Programming', 'Debugging', 'UART', 'CAN Bus', 'MISRA', 'Git', 'SPI', 'Linux']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900053,Degree in Software Engineering,"['Git', 'Zephyr', 'AUTOSAR', 'SPI', 'JTAG', 'I2C', 'Unit Testing', 'Python']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900054,Bachelor in Computer Engineering,"['Python', 'C++', 'Bare Metal Programming', 'Zephyr', 'Real-Time Systems', 'Linux', 'C', 'Agile', 'CAN Bus']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900055,Degree in Computer Science,"['Bare Metal Programming', 'MISRA', 'Debugging', 'Assembly', 'Hardware', 'CAN Bus', 'Agile', 'JTAG', 'AUTOSAR']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900056,Degree in Information Systems,"['C++', 'LIN', 'Keil MDK', 'Assembly', 'I2C', 'FreeRTOS', 'Unit Testing', 'Agile', 'SPI', 'Real-Time Systems']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900057,Not Specified / Equivalent Experience,"['UART', 'Python', 'Real-Time Systems', 'Git', 'Hardware', 'JTAG']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900058,Not Specified / Equivalent Experience,"['MISRA', 'Hardware', 'Python', 'Assembly', 'C++', 'I2C', 'CAN Bus', 'UART']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900059,Bachelor in Engineering,"['Agile', 'JTAG', 'I2C', 'Real-Time Systems', 'Python', 'CAN Bus', 'Git', 'Assembly', 'AUTOSAR']"
Embedded Software Engineer,,Extracted,https://rooster.jobs/jobs/900060,Bachelor in Engineering,"['Agile', 'C++', 'I2C', 'Debugging', 'Git', 'JTAG', 'SPI']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900061,Bachelor in Electronics Engineering,"['COBOL', 'IMS', 'Reporting', 'Stakeholder Management', 'SQL', 'DB2', 'JCL', 'Excel', 'VSAM', 'Testing']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900062,Degree in Software Engineering,"['CICS', 'RACF', 'Performance Tuning', 'Troubleshooting', 'Excel', 'Reporting']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900063,Bachelor in Cybersecurity,"['Excel', 'IBM MQ', 'Troubleshooting', 'Batch Processing', 'TSO/ISPF', 'Agile', 'Testing', 'SQL']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900064,Degree in Computer Science,"['Performance Tuning', 'Reporting', 'SQL', 'Testing', 'JCL', 'REXX', 'DB2', 'Documentation', 'IMS', 'TSO/ISPF']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900065,Not Specified / Equivalent Experience,"['Reporting', 'Agile', 'Documentation', 'SQL', 'Easytrieve', 'CICS', 'Excel']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900066,Degree in Computer Engineering,"['Documentation', 'Excel', 'COBOL', 'Batch Processing', 'Performance Tuning', 'VSAM']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900067,Degree in Electrical Engineering,"['Troubleshooting', 'Reporting', 'Testing', 'Excel', 'SQL', 'VSAM', 'COBOL', 'RACF', 'Stakeholder Management', 'Performance Tuning']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900068,Bachelor in Electronics Engineering,"['TSO/ISPF', 'Reporting', 'Performance Tuning', 'VSAM', 'Stakeholder Management', 'RACF', 'SQL', 'Batch Processing', 'IMS', 'Excel']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900069,Bachelor in Cybersecurity,"['Agile', 'Excel', 'REXX', 'Documentation', 'Reporting', 'Testing', 'IBM MQ']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900070,Bachelor in Mathematics,"['RACF', 'Reporting', 'Testing', 'TSO/ISPF', 'Documentation', 'Performance Tuning', 'COBOL', 'Batch Processing', 'SQL', 'Excel']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900071,Degree in Information Systems,"['Agile', 'REXX', 'Batch Processing', 'RACF', 'Performance Tuning', 'Testing', 'Troubleshooting']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900072,Bachelor in Computer Science,"['Reporting', 'SQL', 'TSO/ISPF', 'Documentation', 'Excel', 'REXX', 'VSAM', 'Agile']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900073,Master in Data Science,"['Agile', 'Easytrieve', 'Performance Tuning', 'Reporting', 'Batch Processing', 'VSAM', 'Excel', 'SQL', 'RACF', 'CICS', 'REXX']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900074,Bachelor in Information Technology,"['Agile', 'JCL', 'Batch Processing', 'SQL', 'IBM MQ', 'Stakeholder Management', 'Troubleshooting']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900075,Bachelor in Information Technology,"['SQL', 'Reporting', 'VSAM', 'JCL', 'REXX', 'Performance Tuning', 'Troubleshooting', 'Batch Processing']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900076,Degree in Computer Science,"['Performance Tuning', 'Stakeholder Management', 'VSAM', 'Agile', 'REXX', 'IMS', 'IBM MQ', 'JCL']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900077,Bachelor in Mathematics,"['Testing', 'Excel', 'Documentation', 'Batch Processing', 'JCL', 'DB2', 'Performance Tuning', 'Stakeholder Management']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900078,Bachelor in Mathematics,"['DB2', 'Reporting', 'CICS', 'Testing', 'VSAM', 'Documentation', 'Performance Tuning', 'JCL']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900079,Degree in Computer Engineering,"['SQL', 'Documentation', 'Agile', 'IMS', 'Stakeholder Management', 'RACF', 'Easytrieve', 'JCL']"
Mainframe Developer,,Extracted,https://rooster.jobs/jobs/900080,Not Specified / Equivalent Experience,"['Reporting', 'Performance Tuning', 'Easytrieve', 'TSO/ISPF', 'Troubleshooting']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900081,Degree in Computer Engineering,"['Mathematics', 'Q#', 'Qiskit', 'QuTiP', 'Classiq', 'Machine Learning', 'Agile', 'C++', 'Forest SDK', 'Git', 'Python', 'Linear Algebra']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900082,Degree in Computer Engineering,"['Agile', 'Cirq', 'Documentation', 'Classiq', 'Research', 'Machine Learning', 'Git']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900083,Not Specified / Equivalent Experience,"['Machine Learning', 'Linear Algebra', 'Quantum Inspire', 'Cirq', 'Classiq', 'Git', 'Documentation', 'Q#', 'Agile']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900084,Not Specified / Equivalent Experience,"['Mathematics', 'Forest SDK', 'C++', 'Simulation', 'Linear Algebra', 'IBM Quantum', 'PennyLane']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900085,Not Specified / Equivalent Experience,"['Mathematics', 'Q#', 'Classiq', 'QuTiP', 'IBM Quantum', 'Python', 'Documentation', 'PennyLane', 'Git']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900086,Not Specified / Equivalent Experience,"['Simulation', 'Documentation', 'IBM Quantum', 'Agile', 'Forest SDK', 'Q#', 'Machine Learning', 'Quantum Inspire', 'Classiq']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900087,Bachelor in Mathematics,"['Research', 'Statistics', 'Mathematics', 'Cirq', 'C++', 'Agile', 'Machine Learning', 'Linear Algebra', 'Braket']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900088,Master in Data Science,"['C++', 'Git', 'Python', 'Classiq', 'Simulation', 'Quantum Inspire', 'Cirq', 'IBM Quantum']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900089,Not Specified / Equivalent Experience,"['QuTiP', 'Agile', 'Simulation', 'Python', 'Documentation', 'C++', 'Linear Algebra', 'Machine Learning', 'Q#', 'Qiskit', 'Cirq', 'Classiq']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900090,Bachelor in Computer Engineering,"['PennyLane', 'Research', 'Documentation', 'Agile', 'QuTiP', 'C++', 'Python', 'Linear Algebra', 'Simulation']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900091,Master in Data Science,"['IBM Quantum', 'Agile', 'Qiskit', 'Braket', 'Quantum Inspire', 'C++', 'Git', 'Classiq']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900092,Bachelor in Mathematics,"['Quantum Inspire', 'Q#', 'Python', 'C++', 'Statistics', 'Forest SDK', 'QuTiP', 'Linear Algebra']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900093,Master in Information Technology,"['Linear Algebra', 'Machine Learning', 'Forest SDK', 'Qiskit', 'Git', 'Quantum Inspire', 'Documentation', 'Python', 'Research', 'Mathematics', 'Braket', 'IBM Quantum']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900094,Not Specified / Equivalent Experience,"['Braket', 'Linear Algebra', 'Quantum Inspire', 'Cirq', 'Qiskit', 'Git', 'Machine Learning', 'Research', 'Python', 'Documentation', 'Simulation']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900095,Bachelor in Mathematics,"['C++', 'Git', 'Documentation', 'QuTiP', 'Qiskit', 'Quantum Inspire', 'IBM Quantum', 'Braket']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900096,Bachelor in Engineering,"['Statistics', 'Simulation', 'Qiskit', 'Quantum Inspire', 'Linear Algebra', 'IBM Quantum', 'Git', 'Agile']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900097,Master in Data Science,"['PennyLane', 'Documentation', 'Statistics', 'Research', 'IBM Quantum', 'Qiskit', 'Machine Learning', 'Linear Algebra', 'Cirq']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900098,Not Specified / Equivalent Experience,"['Cirq', 'Q#', 'Linear Algebra', 'Statistics', 'Forest SDK', 'C++']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900099,Bachelor in Computer Engineering,"['Braket', 'Simulation', 'QuTiP', 'Agile', 'C++', 'Mathematics', 'IBM Quantum', 'Q#', 'Linear Algebra']"
Quantum Computing Engineer,,Extracted,https://rooster.jobs/jobs/900100,Bachelor in Engineering,"['Simulation', 'Statistics', 'Forest SDK', 'Documentation', 'Quantum Inspire', 'C++', 'Machine Learning']"
HPC Engineer,,Extracted,https://rooster.jobs/jobs/900101,Not Specified / Equivalent Experience,"['InfiniBand', 'Networking', 'C++', 'Python', 'MPI', 'Linux', 'LAPACK']"
HPC Engineer,,Extracted,https://rooster.jobs/jobs/900102,Bachelor in Engineering,"['PBS Pro', 'CUDA', 'OpenCL', 'Debugging', 'Networking', 'Linux', 'Parallel Programming', 'LAPACK']"
HPC Engineer,,Extracted,https://rooster.jobs/jobs/900103,Degree in Computer Science,"['ROCm', 'MPI', 'Linux', 'Parallel Programming', 'Fortran']"
HPC Engineer,,Extracted,https://rooster.jobs/jobs/900104,Not Specified / Equivalent Experience,"['BLAS', 'Git', 'Mathematics', 'C++', 'InfiniBand', 'SLURM', 'PBS Pro', 'Python', 'C']"
HPC Engineer,,Extracted,https://rooster.jobs/jobs/900105,Bachelor in Mathematics,"['CUDA', 'Linux', 'Git', 'ROCm', 'Fortran', 'OpenMPI', 'LAPACK', 'OpenMP', 'C++']"
HPC Engineer,,Extracted,https://rooster.jobs/jobs/900106,Degree in Information Systems,"['Git', 'Networking', 'OpenMPI', 'Python', 'ROCm', 'Mathematics', 'SLURM', 'Parallel Programming']"
